   0.0000000e+00   1.3220625e+03
   6.0107130e-03   1.3358445e+03
   1.2021426e-02   1.3473549e+03
   1.8032139e-02   1.3531159e+03
   2.4042852e-02   1.3503480e+03
   3.0053565e-02   1.3377566e+03
   3.6064278e-02   1.3161578e+03
   4.2074991e-02   1.2888093e+03
   4.8085704e-02   1.2613555e+03
   5.4096417e-02   1.2413551e+03
   6.0107130e-02   1.2374342e+03
   6.6117843e-02   1.2581713e+03
   7.2128556e-02   1.3108755e+03
   7.8139269e-02   1.4004411e+03
   8.4149982e-02   1.5284588e+03
   9.0160695e-02   1.6927288e+03
   9.6171408e-02   1.8872586e+03
   1.0218212e-01   2.1027560e+03
   1.0819283e-01   2.3275505e+03
   1.1420355e-01   2.5488107e+03
   1.2021426e-01   2.7538842e+03
   1.2622497e-01   2.9315710e+03
   1.3223569e-01   3.0731599e+03
   1.3824640e-01   3.1731004e+03
   1.4425711e-01   3.2292465e+03
   1.5026782e-01   3.2426764e+03
   1.5627854e-01   3.2171588e+03
   1.6228925e-01   3.1583827e+03
   1.6829996e-01   3.0730931e+03
   1.7431068e-01   2.9682728e+03
   1.8032139e-01   2.8504851e+03
   1.8633210e-01   2.7254466e+03
   1.9234282e-01   2.5978499e+03
   1.9835353e-01   2.4714043e+03
   2.0436424e-01   2.3490261e+03
   2.1037496e-01   2.2330891e+03
   2.1638567e-01   2.1256490e+03
   2.2239638e-01   2.0285749e+03
   2.2840709e-01   1.9435524e+03
   2.3441781e-01   1.8719670e+03
   2.4042852e-01   1.8147039e+03
   2.4643923e-01   1.7719308e+03
   2.5244995e-01   1.7429337e+03
   2.5846066e-01   1.7260659e+03
   2.6447137e-01   1.7188451e+03
   2.7048208e-01   1.7182005e+03
   2.7649280e-01   1.7208338e+03
   2.8250351e-01   1.7236311e+03
   2.8851422e-01   1.7240470e+03
   2.9452494e-01   1.7203828e+03
   3.0053565e-01   1.7119034e+03
   3.0654636e-01   1.6987640e+03
   3.1255708e-01   1.6817642e+03
   3.1856779e-01   1.6619773e+03
   3.2457850e-01   1.6403369e+03
   3.3058921e-01   1.6172702e+03
   3.3659993e-01   1.5924634e+03
   3.4261064e-01   1.5648183e+03
   3.4862135e-01   1.5326224e+03
   3.5463207e-01   1.4939080e+03
   3.6064278e-01   1.4469379e+03
   3.6665349e-01   1.3907233e+03
   3.7266421e-01   1.3254675e+03
   3.7867492e-01   1.2528399e+03
   3.8468563e-01   1.1760094e+03
   3.9069635e-01   1.0994133e+03
   3.9670706e-01   1.0282825e+03
   4.0271777e-01   9.6799339e+02
   4.0872848e-01   9.2334850e+02
   4.1473920e-01   8.9790554e+02
   4.2074991e-01   8.9346717e+02
   4.2676062e-01   9.0981775e+02
   4.3277134e-01   9.4475063e+02
   4.3878205e-01   9.9437948e+02
   4.4479276e-01   1.0536786e+03
   4.5080348e-01   1.1171594e+03
   4.5681419e-01   1.1795695e+03
   4.6282490e-01   1.2365024e+03
   4.6883561e-01   1.2848261e+03
   4.7484633e-01   1.3228756e+03
   4.8085704e-01   1.3503994e+03
   4.8686775e-01   1.3682958e+03
   4.9287847e-01   1.3782087e+03
   4.9888918e-01   1.3820733e+03
   5.0489989e-01   1.3817036e+03
   5.1091060e-01   1.3784972e+03
   5.1692132e-01   1.3733009e+03
   5.2293203e-01   1.3664435e+03
   5.2894274e-01   1.3579067e+03
   5.3495346e-01   1.3475743e+03
   5.4096417e-01   1.3354887e+03
   5.4697488e-01   1.3220445e+03
   5.5298560e-01   1.3080681e+03
   5.5899631e-01   1.2947612e+03
   5.6500702e-01   1.2835197e+03
   5.7101774e-01   1.2756701e+03
   5.7702845e-01   1.2721853e+03
   5.8303916e-01   1.2734492e+03
   5.8904987e-01   1.2791290e+03
   5.9506059e-01   1.2881906e+03
   6.0107130e-01   1.2990618e+03
   6.0708201e-01   1.3099144e+03
   6.1309273e-01   1.3190079e+03
   6.1910344e-01   1.3250232e+03
   6.2511415e-01   1.3273145e+03
   6.3112486e-01   1.3260225e+03
   6.3713558e-01   1.3220235e+03
   6.4314629e-01   1.3167204e+03
   6.4915700e-01   1.3117202e+03
   6.5516772e-01   1.3084660e+03
   6.6117843e-01   1.3079039e+03
   6.6718914e-01   1.3102608e+03
   6.7319986e-01   1.3149850e+03
   6.7921057e-01   1.3208677e+03
   6.8522128e-01   1.3263248e+03
   6.9123199e-01   1.3297792e+03
   6.9724271e-01   1.3300616e+03
   7.0325342e-01   1.3267363e+03
   7.0926413e-01   1.3202734e+03
   7.1527485e-01   1.3120154e+03
   7.2128556e-01   1.3039316e+03
   7.2729627e-01   1.2981978e+03
   7.3330699e-01   1.2966835e+03
   7.3931770e-01   1.3004524e+03
   7.4532841e-01   1.3093910e+03
